Stakeholder,,,DACs,2,Does the GSP describe the size of the population in each DAC?,"No=no reference to DAC population
Somewhat= Includes a population map and references DAC seperately
Yes= DAC population is explicitly mentioned or mapped","Disadvantaged Communit*, DAC, population",No,,,"1. Does the GSP document the size of the population for each DAC?
GSP does not document the size of population for DACs. "
Stakeholder,,,DACs,2,"Does the GSP map minimum well depth, or depth range, of domestic wells?","No= no map and no reference of well depth, depth range of domestic wells in text; 
Map of domestic wells (point or density map of DOMESTIC wells) but no depth details in map or text
Somewhat= no map but range of depths and reference to number of domestic wells
Yes= map with DOMESTIC depths (density points or data, either in text or in map)",domestic well,No,,,"1. Does the map include depth by location?
Map does not include depth by location. "
Stakeholder,,,DACs,2,Does the GSP map the density of domestic wells in the basin?,"No= no map of domestic wells, reference of domestic well density in text but no map provided, or no reference at all 
Yes= density map of Domestic wells
 ",domestic well,Somewhat,"2.3.1 Groundwater As described above, an average of approximately 50 percent of all Subbasin water demands are estimated to be met by local groundwater. Figure 2-6 presents a map showing the approximate density of water wells within the Subbasin, based on available data from DWR. These groundwater resources are relied upon to varying degrees by rural and urban residents, vineyards and wineries, dairies, and other businesses, and also support streamflows and ecosystems present in Sonoma Valley. Groundwater represents the primary, or in some cases only, source of supply for agriculture, rural residents, mutual water companies, irrigated park lands, golf courses, and other commercial businesses located outside of the City of Sonoma and VOMWD service areas. Local groundwater represents an important supplemental source of supply for both the City of Sonoma and VOMWD, which operate municipal wellfields within the basin and watershed.",Figure 2-6,"1. How are domestic wells mapped (density/point/none)?

Domestic wells are mapped along with all other types of wells in a single map using a point  and density map. There is no clear way to distinguish between domestic wells and other wells. A seperate map showing only domestic wells is recommended. "
WQ,,,All,NA,"In the Basin Setting (Groundwater Conditions - Water Quality) section of the GSP, are water quality contaminants or constituents of concern (e.g., Nitrates; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water (TDS; salts)) identified and mapped (distribution or contaminant plumes) within the plan area? In the Notes, please specify which contaminants or constituents of concern are present in the basin, and whether (distribution or contaminent plume) maps and trends were provided for each. Answer Yes =  contaminants are identified, mapped, and spatial trends described in the text; Somewhat = contaminants are identified and/or mapped, but not all spatial trends of contaminants are provided; No = No contaminants are / are not identified and mapped, and no spatial trends of contaminants are provided.","no = no water quality evaluation, no mapping spatially or description of temporal trends 
somewhat = Only come COCs mapped/trends describe, don't mention data for non-COCs
 yes = COC's have been clearly stated, mapped and temporal trends described, reason for high COC's have been stated","Nitrate; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water; constituents of concern (COC); water quality; Contaminants",Yes,"3.2.6.2 Naturally Occurring Constituents of Interest
Arsenic, boron, TDS, and chloride have been identified as naturally occurring constituents of interest through previous studies within the Subbasin (for example, Farrar et al. 2006).
Arsenic
Water-sample analyses for arsenic were available from 112 wells within the Subbasin and contributing watershed between 2010 and 2019. The occurrence and distribution of arsenic in groundwater samples is displayed on Figure 3-16b. Groundwater samples from 19 of the 112 wells (17 percent) exceeded the MCL of 10 μg/L for arsenic. Areas of elevated arsenic concentrations are most notable north of Highway 121 along the 8th Street East corridor and in the vicinity of the Eastside Fault (which likely serves as a source of upwelling thermal water in this area). Other areas of higher arsenic concentrations are also associated with thermal water sources and/or known or inferred faults.&&&
Boron
Water-sample analyses for boron were available from 56 wells within the Subbasin and contributing watershed between 2010 and 2019. The occurrence and distribution of boron in groundwater is displayed on Figure 3-16d. Groundwater samples from 10 of the 56 wells (18 percent) exceeded 1,000 μg/L for boron. Groundwater wells exhibiting elevated boron levels are commonly coincident with wells that exhibit elevated arsenic levels (Forrest et al. 2013), which indicate the distribution and occurrence of boron may be influenced by the presence of thermal water and faults.&&&
Chloride
Water-sample analyses for chlorides were available from 111 wells within the Subbasin and contributing watershed areas between 2010 and 2019. The occurrence and distribution of chlorides in groundwater within the watershed is displayed on Figure 3-16e. No groundwater samples exceeded the secondary MCL of 250 mg/L for chlorides during the 2010 to 2019 timeframe. Concentrations of chlorides in excess of 100 mg/L are limited to the southeastern portions of the Subbasin from wells in the Carneros area and east of the Eastside Fault. These wells are either wholly or primarily completed within the Huichica Formation and the elevated chlorides in these wells that are too low to be indicative of seawater intrusion, are likely associated with deep connate waters associated with ancient seawater entrapped during deposition of the Tertiary Era Huichica Formation, which is consistent with the findings from the age-dating and trace-element data described above.&&&
Total Dissolved Solids
Water-sample analyses for TDS (and SC as a surrogate for TDS) were available from 139 wells within the Subbasin and contributing watershed between 2010 and 2019 (18 within the shallow aquifer system and 121 within the deep aquifer system). The occurrence and distribution of TDS in groundwater is displayed on Figures 3-16g and 3-16h for the shallow- and deep aquifer systems, respectively. Groundwater samples from 3 of the 17 shallow aquifer system wells and groundwater samples from 19 of the 121 deep aquifer system wells exceeded the secondary MCL for TDS.
For the shallow aquifer system wells, the highest concentrations of TDS (greater than 1,000 mg/L) are from shallow wells completed within Quaternary Bay Muds in the tidal marshlands near San Pablo Bay, which is consistent with the brackish water present within the tidal marshlands. The only other sample within the shallow aquifer system which exceeds 500 mg/L for TDS occurs just south of Highway 121 in the vicinity of Hyde/Burndale roads. The distribution of TDS within the shallow aquifer system is not well constrained due to the relatively sparse amount of available data.&&&
3.2.6.3 Anthropogenic Constituents of Interest
Nitrate 
Water-sample analyses for nitrate were available from 133 wells within the Subbasin and contributing watershed between 2010 and 2019. The occurrence and distribution of nitrate in groundwater is displayed on Figure 3-16j. Concentrations of nitrate in excess of 10 mg/L occur sporadically in limited areas of the Subbasin, with the majority of these occurring within the shallow aquifer system. The majority of wells (approximately 88 percent) sampled for nitrate within the watershed exhibit very low (<2 mg/L) to non-detectable concentrations of nitrate.&&&
Regulated Contaminant Release Sites
There are numerous currently regulated contaminant release sites located in the Subbasin. Many of the sites are under active cleanup order by the Regional Water Quality Control Boards or County of Sonoma Department of Health Services, Environmental Health and Safety. These sites include leaking underground tanks from gasoline and solvent storage. The SWRCB’s GeoTracker website identifies eight open site cases within the watershed (SWRCB 2021). These releases, which include petroleum and chlorinated solvent contaminants and metals, are generally of limited areal extent, although impacts on private water-supply wells have occurred. No known impacts on public water-supply wells have occurred related to these release sites.
The SWRCB GAMA Priority Basin Project study of the North San Francisco Bay Groundwater Basins has included two studies by the USGS, which evaluated inorganic and organic constituents in groundwater, including constituents associated with regulated contaminant release sites (Kulongoski et al. 2010; Bennett and Fram 2014). The first study conducted in 2004 included samples from 18 public water-supply wells in the watershed (Kulongoski et al. 2010). The second study conducted in 2012 included samples from seven private domestic wells in the watershed (Bennett and Fram 2014). These samples were analyzed for up to 270 constituents and water-quality indicators, including volatile organic compounds, pesticides, nutrients, major and minor ions, trace elements, radioactivity, microbial indicators, dissolved noble gases, and naturally occurring isotopes (Kulongoski et al. 2010; Bennett and Fram 2014). Three of the 25 public and private wells sampled as part of the SWRCB GAMA program had very low-level detections of volatile organic compounds and/or pesticides, but all detections were significantly below the contaminant’s respective MCLs (Kulongoski et al. 2010; Bennett and Fram 2014).","Page 3-67 / 3.2.6.2
Page 3-67 / 3.2.6.2
Page 3-71 / 3.2.6.2
Page 3-75 / 3.2.6.2
Page 3-78 / 3.2.6.3
Page 3-82 / 3.2.6.3
figure 3-16a thru 3-16f","1. Are all concerning constituents identified as COC's, Yes/No -->which ones? Yes, Arsenic, boron, chloride, TDS, and nitrate, (Nitrate and Cl are not exceeding MCL lvl though.)
2. Are the COC's mapped? Yes
3. Is there spatial trend data for all COC's? Yes
4. Are constitues which are not of concern identified? They mention they have done a study and evaluated 270 constitutes from 18 domestic wells
5. Is there a data gap/ Or not enough data related COC's? No mention


"
WQ,,,DACs,2,Does the GSP identify the water source for DACs?,"No= no mention fo DACs and their source
Somewhat= general reference to DACs, and general source reference
Yes=Explicit naming of DAC & Source","Disadvantaged Community*, DAC",Somewhat,,Figure 2-5 (Page 2-11),"Since the GSP did identify specific locations within the subbasin as DACs such as Glen Ellen, Temelec, Boyes Hot Springs, The Springs. Figure 2-5 shows water sources for some of these mapped locations, mostly relying on groundwater and imported water. 

(This answer is based on the answer provided for the Vina GSP which provides a map of water sources similar to this one and does include a map of DACs Block groups but does not explicitly mention the connection within the GSP, Courtney and I decided this was a no, however in this case they have identified specific places (cities) that are DACs(instead of providing map), so I am  this might be  a somewhat since those locations have been identified as DAC and are mapped on Figure 2-5))"
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"Reaches of interconnected surface water in the watershed are identified through several different lines of evidence, including (1) results of seepage-run monitoring, (2) frequency of observed or measured streamflow, (3) comparison of interpolated groundwater levels within the shallow aquifer system and streambed elevations, and (4) high-frequency groundwater-level observations from shallow monitoring wells located near streams. The surface waters assessed using these datasets include Sonoma Creek and its primary tributaries within the watershed, which have been monitored through these data-collection efforts. Synoptic streamflow measurements (seepage runs) have been conducted on Sonoma Creek and its tributaries in May 2003 and spring and fall of 2010 by the USGS and routinely since 2014 by the Sonoma Ecology Center, which measures discharge at more than 50 locations semiannually and around 20 locations on a monthly basis. These seepage runs consist of a series of streamflow measurements made at several sites over a short-time period (for example, single day to several days) along Sonoma Creek and its tributaries to quantify streamflow gains and losses for a specific time period. Specifically, the discharge is measured at an upstream and downstream location along a stream reach. A positive change in discharge in the downstream direction indicates gaining conditions whereas a negative change indicates losing conditions. Under gaining conditions, the source of additional streamflow is groundwater inflow. For groundwater inflow to occur, it is a reasonable assumption that groundwater levels adjacent to a stream are higher than the stream stage. Under losing conditions, the loss of streamflow is from water percolating through the streambed to the underlying aquifer. For water to leave the stream, groundwater levels must be lower than the stream stage. Under conditions where the groundwater level is below the stream stage, interconnected surface water conditions can still occur if groundwater levels are at or above the streambed.

&& The bullets below provide a brief explanation to help understand the seepage measurements displayed on Figures 3-19 through 3-23, and the narrative text that follows the bullets provides interpretation of the seepage measurement datasets.

&& Figure 3-20 provides a comparison of streambed elevations with interpolated spring 2015 groundwater levels within the shallow aquifer system. Areas of interconnected surface water occur where unconfined groundwater levels equal or exceed streambed or ground surface elevations (non-negative depths on Figure 3-20). Such areas are mapped in Sonoma Valley Subbasin by subtracting spring 2015 groundwater elevations from the streambed elevations. The streambed elevations were extracted from the Sonoma County Vegmap 2013 LiDAR (Watershed Sciences, Inc. 2016).

&& • Figure 3-21 shows the percentage of measurements with measurable and zero discharge from the stream seepage runs. Stream reaches with zero discharge are indicative of the absence of interconnected surface waters. • Figures 3-22a through Figure 3-22f show the semiannual seepage-run results in terms of rate of seepage for 2016 through 2018. Negative values/cooler colors indicate losing reaches and positive values/warmer colors indicate gaining reaches. Results from the semiannual seepage measurements were used to assess reaches likely to be interconnected based on occurrences of gaining stream conditions. • Figure 3-23 shows the likely areas of interconnected surface water within the watershed based on evaluation of the above seepage measurement datasets on Figures 3-19a through 3-22f.

&& Groundwater elevations from 17 shallow monitoring wells at 13 locations near streams in Sonoma Valley, equipped with high-frequency monitoring provided by dedicated pressure transducers, were used to further assess and corroborate the mapping of interconnected surface water in the Subbasin.1 Streambed elevations near each monitoring well were obtained from LiDAR datasets to compare with groundwater elevations and assess interconnectedness, as only a few shallow wells have stream-surface water measurements near enough to assess the presence of gaining or losing conditions. A detailed description of the analysis is provided in Appendix 3-D. Summary results of a review of these hydrographs at the 13 locations indicate the following:","Page 3-86-87 / 3.2.7.1

&& Page 3-87 / 3.2.7.1

&& page 3-99/ 3.2.7.1

&& Page 3-99/ 3.2.7.1

&& Page3-100 / 3.2.7.1","1. Is there a clear map of ISWs? yes, multiple figures which show the analysis. Figure 3-23 presents the likely areas of ISW based on the seepage measurments 
2. Was temporal variability used and described? somewhat - 2 years of streamflow measurements (2016-2018), and 3 years of groundwater data (2015 and 2019-2021 in appendix 3D). More temporal variablity of data is needed. The plan does a good job describing the temporal variability of ISWs based on data used.
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? yes - figure 3-23 presents the seepage discharge monitoring locations. Appendix 3D explains in detail the location of shallow monitoring wells in the basin and descriptions of ISW near each."
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"Reaches of Sonoma Creek north of Glen Ellen (S5 to S8) generally show strong gaining signal in the fall, have zero dry measurements and have groundwater elevations above streambed levels for much of the reach (Figure 3-20). Reach S9-S8 has been observed to go dry, has deeper unconfined groundwater levels (Figure 3-20), and two of its spring measurements are losing conditions (2016 and 2018 on Figure 3-19a). However, this reach exhibits gaining conditions in March 2017 (Figure 3-19a) following an above average wet winter. Downstream of S9, Sonoma Creek gaining conditions generally occur in the spring measurements, groundwater levels exceed streambed elevations, and the creek is observed to have zero dry measurements. From these lines of evidence, the entire mainstem of Sonoma Creek is likely to be interconnected surface water. In the southwest area, Dowdall Creek, Carriger Creek, Felder Creek, and Rogers Creek enter the basin in an east-southeast direction. No seepage measurements were taken on Dowdall Creek; however, interpolated groundwater depths along these reaches are deep enough such that there is little interconnected surface water (Figure 3-20). Gaining conditions are documented along portions of Carriger Creek and Felder Creek (Tc-T20 and Tf-Tfc, respectively, on Figure 3-19b), and the lower reaches exhibit gaining in all of the seepage measurements, though there are the frequent dry conditions along the alluvial fan at T20, Tc, and Tf. The interpolated depth to groundwater at these locations corroborate the conclusion that the upper reaches are likely interconnected surface waters (Figure 3-20), whereas groundwater-level measurements collected from shallow wells near Carriger Creek (near Arnold Drive and at Tcn approximately 0.5 mile upstream) are 30 to 50 feet below the streambed, indicating this reach is primarily disconnected. The upper reaches of Nathanson Creek (Tnp-Tn) and Arroyo Seco (Tan-Tab) are losing reaches (Figure 3-19b) with interpolated depth to groundwater greater than 26 feet (Figure 3-20). The lower reaches of Nathanson Creek and Arroyo Seco both are generally gaining reaches with relatively shallow groundwater (11-25 feet bls), though are commonly dry. The lower reaches are likely interconnected surface waters.",Page 3-99-100 / 3.2.7.1,"1. Are ISWs mapped in the basin? yes 
2. Is the mapping consistent with the assessment? somewhat- overall, the majority of surface water is concluded to be ISW and the plan did a good job. Figure 3-23 presents the ""likely"" ISW locations in the basin, but the stream segments (branches of the Sonoma Creek in the Nappa Slough area) in the south/southeastern portion of the basin are not labeled as ISW, even though Figure 3-20 presents depth to groundwater as less than 0 feet in this area of the basin. There does not seem to be any discharge or seepage monitoring in this portion of the basin. Regardless, these stream segments should be included  as ISW based on the groundwater data. There is no description of why these stream segments were not considered ISW."
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"Groundwater elevations from 17 shallow monitoring wells at 13 locations near streams in Sonoma Valley, equipped with high frequency monitoring provided by dedicated pressure transducers, provide additional location specific groundwater level data on the distribution and timing of surface water-groundwater interconnectivity in the Subbasin. Streambed elevations near each monitoring well were obtained from LiDAR datasets to compare with groundwater elevations and assess interconnectedness, as only a few shallow wells have stream-surface water measurements near enough to assess the presence of gaining or losing conditions.",Page v04021/ appendix 3-D,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Somewhat,"Data gaps in the understanding of interconnected surface water in the Subbasin are illustrated on Figure 5-8. These data gap areas include Sonoma Creek in the northernmost portion of the Subbasin, Felder and Rogers Creeks near the western Subbasin boundary, Arroyo Seco near the eastern Subbasin boundary, and Sonoma Creek north of Highway 121. Multilevel groundwater monitoring wells planned for installation in 2022 will provide data on shallow groundwater conditions in the Arroyo Seco, Felder and Rogers Creeks, and Sonoma Creek north of Highway 121 data gap areas.",Page 5-33 / 5.4.2,"1. Were data gaps identified? yes - in monitoring network section
2. Were the data gaps identified in the ISW section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Somewhat,"Reaches of Sonoma Creek north of Glen Ellen (S5 to S8) generally show strong gaining signal in the fall, have zero dry measurements and have groundwater elevations above streambed levels for much of the reach (Figure 3-20). Reach S9-S8 has been observed to go dry, has deeper unconfined groundwater levels (Figure 3-20), and two of its spring measurements are losing conditions (2016 and 2018 on Figure 3-19a). However, this reach exhibits gaining conditions in March 2017 (Figure 3-19a) following an above average wet winter. Downstream of S9, Sonoma Creek gaining conditions generally occur in the spring measurements, groundwater levels exceed streambed elevations, and the creek is observed to have zero dry measurements. From these lines of evidence, the entire mainstem of Sonoma Creek is likely to be interconnected surface water. In the southwest area, Dowdall Creek, Carriger Creek, Felder Creek, and Rogers Creek enter the basin in an east-southeast direction. No seepage measurements were taken on Dowdall Creek; however, interpolated groundwater depths along these reaches are deep enough such that there is little interconnected surface water (Figure 3-20). Gaining conditions are documented along portions of Carriger Creek and Felder Creek (Tc-T20 and Tf-Tfc, respectively, on Figure 3-19b), and the lower reaches exhibit gaining in all of the seepage measurements, though there are the frequent dry conditions along the alluvial fan at T20, Tc, and Tf. The interpolated depth to groundwater at these locations corroborate the conclusion that the upper reaches are likely interconnected surface waters (Figure 3-20), whereas groundwater-level measurements collected from shallow wells near Carriger Creek (near Arnold Drive and at Tcn approximately 0.5 mile upstream) are 30 to 50 feet below the streambed, indicating this reach is primarily disconnected. The upper reaches of Nathanson Creek (Tnp-Tn) and Arroyo Seco (Tan-Tab) are losing reaches (Figure 3-19b) with interpolated depth to groundwater greater than 26 feet (Figure 3-20). The lower reaches of Nathanson Creek and Arroyo Seco both are generally gaining reaches with relatively shallow groundwater (11-25 feet bls), though are commonly dry. The lower reaches are likely interconnected surface waters.","Page 3-99-100 / 3.2.7.1

FIgure 3-23","1. Is there a map AND description of pISW? somewhat - the plan describes the ISWs in figure 3-23 as ""likely"". This is given a somewhat because the surface water in the southeastern portion of the basin was not included despite groundwater levels being very close to the stream. Unsure why these streams were not included as at least pISWs."
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Yes,"For mapping aquatic species GDEs, species listed in Critical Species LookBook (Rohde et al. 2019) were identified and include steelhead, Chinook salmon, coho salmon, California red-legged frog, and California tiger salamander. The Critical Species LookBook is a compendium of 84 state and federally listed species that are likely to be affected by groundwater management and merit consideration by GSAs under the SGMA. Also, the federal and state endangered California freshwater shrimp was added at the request of resource agency staff. California tiger salamander was excluded because this species has “no known reliance on groundwater” (Rohde et al. 2019). The distribution of target species (species or groups of species specifically chosen for long-term monitoring) is based on Leidy et al. (2005), Implementation of California Coastal Salmonid Population Monitoring in the Russian River Watershed (Sonoma County Water Agency and University of California Cooperative Extension/California Sea Grant 2015), and the California Natural Diversity Data Base (CNDDB 2020). In Sonoma Valley, a total of 19 streams were identified as habitat for at least one target species. Steelhead was the most widespread species occurring in each of the 19 streams. The distribution of Chinook salmon, coho salmon, and California freshwater shrimp overlap entirely with steelhead streams. For this reason, steelhead are essentially used as a priority indicator species to cover all aquatic GDEs in the Subbasin.

For mapping vegetation, GDEs used high-resolution local mapping available from the Sonoma County Veg Map (Watershed Sciences, Inc. 2016). Classifications considered to have a potential reliance on groundwater included the following general classifications: • Riparian Woodland • Oak Woodland • Freshwater Marsh and Aquatic. To identify where these vegetation classes are likely to have some connection with groundwater conditions within the Subbasin, the rooting depths of common tree species were compared to available depth-to-groundwater (DTW) mapping. Following guidance from TNC, potential vegetation GDEs were mapped for areas with DTW of 30 feet or less to incorporate the potential rooting depths of oak trees (TNC 2018). The DTW mapping used available contoured springtime datasets for the shallow aquifer system (from 2015 and 2016) and high-resolution LiDAR data. To address GDE Work Group member concerns that groundwater levels were generally at lower levels in 2015 and 2016 due to dry conditions, minor adjustments in some areas were made to incorporate the shallowest depth to water on record for each well based on review of all available data from 2005 to 2020. Additionally, all Riparian Woodland and Oak Woodland habitat within 100 feet of mapped interconnected surface waters were included as potential vegetation GDEs.","Page 3-101-102 / 3.2.7.3

&& Page 3-102 / 3.2.7.3

Fgure 3-24","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? yes- flora and fauna are at least mentioned in the plan and the broad GDE habitat types are listed
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? yes - the plan acknolwedged multiple critical species in the basin"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"For mapping aquatic species GDEs, species listed in Critical Species LookBook (Rohde et al. 2019) were identified and include steelhead, Chinook salmon, coho salmon, California red-legged frog, and California tiger salamander. The Critical Species LookBook is a compendium of 84 state and federally listed species that are likely to be affected by groundwater management and merit consideration by GSAs under the SGMA. Also, the federal and state endangered California freshwater shrimp was added at the request of resource agency staff. California tiger salamander was excluded because this species has “no known reliance on groundwater” (Rohde et al. 2019). The distribution of target species (species or groups of species specifically chosen for long-term monitoring) is based on Leidy et al. (2005), Implementation of California Coastal Salmonid Population Monitoring in the Russian River Watershed (Sonoma County Water Agency and University of California Cooperative Extension/California Sea Grant 2015), and the California Natural Diversity Data Base (CNDDB 2020). In Sonoma Valley, a total of 19 streams were identified as habitat for at least one target species. Steelhead was the most widespread species occurring in each of the 19 streams. The distribution of Chinook salmon, coho salmon, and California freshwater shrimp overlap entirely with steelhead streams. For this reason, steelhead are essentially used as a priority indicator species to cover all aquatic GDEs in the Subbasin.

For mapping vegetation, GDEs used high-resolution local mapping available from the Sonoma County Veg Map (Watershed Sciences, Inc. 2016). Classifications considered to have a potential reliance on groundwater included the following general classifications: • Riparian Woodland • Oak Woodland • Freshwater Marsh and Aquatic To identify where these vegetation classes are likely to have some connection with groundwater conditions within the Subbasin, the rooting depths of common tree species were compared to available depth-to-groundwater (DTW) mapping. Following guidance from TNC, potential vegetation GDEs were mapped for areas with DTW of 30 feet or less to incorporate the potential rooting depths of oak trees (TNC 2018). The DTW mapping used available contoured springtime datasets for the shallow aquifer system (from 2015 and 2016) and high-resolution LiDAR data. To address GDE Work Group member concerns that groundwater levels were generally at lower levels in 2015 and 2016 due to dry conditions, minor adjustments in some areas were made to incorporate the shallowest depth to water on record for each well based on review of all available data from 2005 to 2020. Additionally, all Riparian Woodland and Oak Woodland habitat within 100 feet of mapped interconnected surface waters were included as potential vegetation GDEs.

&& The potential aquatic species GDEs and the potential vegetation GDEs were then integrated into a single potential GDE map presented on Figure 3-24.","Page 3-101-102 / 3.2.7.3

&& Page 3-102 / 3.2.7.3

Fgure 3-24","1. Is there a map?  yes - figure 3-24
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) The plan mapped vegetation using high-resolution local mapping from the Sonoma Country Veg Map. The methods of assessment were described and included a depth to groundwater analysis and including any riparian woodland and oak woodland habitat within 100 feet of mapped ISWs as pGDEs. Figure 3-24 only includes the final GDE map."
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Yes,"Following guidance from TNC, potential vegetation GDEs were mapped for areas with DTW of 30 feet or less to incorporate the potential rooting depths of oak trees (TNC 2018). The DTW mapping used available contoured springtime datasets for the shallow aquifer system (from 2015 and 2016) and high-resolution LiDAR data.",Page 3-102 / 3.2.7.3,"1. Is data from shallowest principal aquifer used? yes - the plan states that groundwater from the shallowest aquifer was used in assessment
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) somewhat - the plan does not include any details about the spatial location of monitoring wells. The temporal range of data is described
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,,,
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",Somewhat,"Following guidance from TNC, potential vegetation GDEs were mapped for areas with DTW of 30 feet or less to incorporate the potential rooting depths of oak trees (TNC 2018). The DTW mapping used available contoured springtime datasets for the shallow aquifer system (from 2015 and 2016) and high-resolution LiDAR data. To address GDE Work Group member concerns that groundwater levels were generally at lower levels in 2015 and 2016 due to dry conditions, minor adjustments in some areas were made to incorporate the shallowest depth to water on record for each well based on review of all available data from 2005 to 2020",Page 3-102 / 3.2.7.3,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

It seems that the majority of the data was from 2015 and 2016. Unsure what areas the 2005-2020 shallowest depth to water was recorded and used. More clarification and detail is needed here."
